Range,REF,PropertyName,PropertyDescription,PropertyDescriptionShort,PropertyFilter,PropertyFilterShort,Source,SectorCount,PublicCount,Type,Subtype,Year,YearDesc,File,Field,DataType,DataTypeAlt,RecordFilterBy,Filter,FilterValue,Filter2,Filter2Value,Filter3,Filter3Value,Filter4,Filter4Value,Filter5,Filter5Value,ShouldBeNormalised,NormalisedLookup,CompoundFields,ReturnMultipleRecords,IgnoreMapping
LA,23_KS4D_EDU_APP_DIS_LA,Apprentice_Dis_LA_Current_Num,Apprenticeship,Apprentice,Disadvantaged,Dis,EES,0,0,KS4_Destinations,Destinations,2023-2024,Current,ees_ks4_la_202223,appren,double,number,old_la_code,breakdown,Disadvantaged,data_type,Number of Students,time_period,202223,institution_group,State-funded mainstream and special,,,,,,,
LA,23_KS4D_EDU_APP_DIS_PC_LA,Apprentice_Dis_LA_Current_Pct,Apprenticeship,Apprentice,Disadvantaged,Dis,EES,0,0,KS4_Destinations,Destinations,2023-2024,Current,ees_ks4_la_202223,appren,double,percentage,old_la_code,breakdown,Disadvantaged,data_type,Percentage,time_period,202223,institution_group,State-funded mainstream and special,,,,,,,
LA,23_KS4D_EDU_APP_GRL_LA,Apprentice_Grl_LA_Current_Num,Apprenticeship,Apprentice,Girls,Grl,EES,0,0,KS4_Destinations,Destinations,2023-2024,Current,ees_ks4_la_202223,appren,double,number,old_la_code,breakdown,Female,data_type,Number of Students,time_period,202223,institution_group,State-funded mainstream and special,,,,,,,
LA,23_KS4D_EDU_APP_GRL_PC_LA,Apprentice_Grl_LA_Current_Pct,Apprenticeship,Apprentice,Girls,Grl,EES,0,0,KS4_Destinations,Destinations,2023-2024,Current,ees_ks4_la_202223,appren,double,percentage,old_la_code,breakdown,Female,data_type,Percentage,time_period,202223,institution_group,State-funded mainstream and special,,,,,,,
LA,23_KS4D_EDU_APP_NDS_PC_LA,Apprentice_NDi_LA_Current_Num,Apprenticeship,Apprentice,Not disadvantaged,NDi,EES,0,0,KS4_Destinations,Destinations,2023-2024,Current,ees_ks4_la_202223,appren,double,number,old_la_code,breakdown,Not disadvantaged,data_type,Percentage,time_period,202223,institution_group,State-funded mainstream and special,,,,,,,
LA,23_KS4D_EDU_APP_NDS_LA,Apprentice_NDi_LA_Current_Pct,Apprenticeship,Apprentice,Not disadvantaged,NDi,EES,0,0,KS4_Destinations,Destinations,2023-2024,Current,ees_ks4_la_202223,appren,double,percentage,old_la_code,breakdown,Not disadvantaged,data_type,Number of Students,time_period,202223,institution_group,State-funded mainstream and special,,,,,,,
LA,23_KS4D_EDU_APP_TOT_LA,Apprentice_Tot_LA_Current_Num,Apprenticeship,Apprentice,Total,Tot,EES,0,0,KS4_Destinations,Destinations,2023-2024,Current,ees_ks4_la_202223,appren,double,number,old_la_code,breakdown,Total,data_type,Number of Students,time_period,202223,institution_group,State-funded mainstream and special,,,,,,,
LA,23_KS4D_EDU_APP_TOT_PC_LA,Apprentice_Tot_LA_Current_Pct,Apprenticeship,Apprentice,Total,Tot,EES,0,1,KS4_Destinations,Destinations,2023-2024,Current,ees_ks4_la_202223,appren,double,percentage,old_la_code,breakdown,Total,data_type,Percentage,time_period,202223,institution_group,State-funded mainstream and special,,,,,,,
LA,22_KS4D_EDU_ALL_BOY_LA,AllDest_Boy_LA_Previous_Num,All Destinations,AllDest,Boys,Boy,EES,0,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,overall,double,number,old_la_code,breakdown,Male,data_type,Number of pupils,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_ALL_BOY_PC_LA,AllDest_Boy_LA_Previous_Pct,All Destinations,AllDest,Boys,Boy,EES,1,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,overall,double,percentage,old_la_code,breakdown,Male,data_type,Percentage,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_ALL_DIS_LA,AllDest_Dis_LA_Previous_Num,All Destinations,AllDest,Disadvantaged,Dis,EES,0,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,overall,double,number,old_la_code,breakdown,Disadvantaged,data_type,Number of pupils,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_ALL_DIS_PC_LA,AllDest_Dis_LA_Previous_Pct,All Destinations,AllDest,Disadvantaged,Dis,EES,1,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,overall,double,percentage,old_la_code,breakdown,Disadvantaged,data_type,Percentage,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_ALL_GRL_LA,AllDest_Grl_LA_Previous_Num,All Destinations,AllDest,Girls,Grl,EES,0,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,overall,double,number,old_la_code,breakdown,Female,data_type,Number of pupils,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_ALL_GRL_PC_LA,AllDest_Grl_LA_Previous_Pct,All Destinations,AllDest,Girls,Grl,EES,1,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,overall,double,percentage,old_la_code,breakdown,Female,data_type,Percentage,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_ALL_NDS_LA,AllDest_NDi_LA_Previous_Num,All Destinations,AllDest,Not disadvantaged,NDi,EES,0,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,overall,double,number,old_la_code,breakdown,Not disadvantaged,data_type,Number of pupils,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_ALL_NDS_PC_LA,AllDest_NDi_LA_Previous_Pct,All Destinations,AllDest,Not disadvantaged,NDi,EES,1,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,overall,double,percentage,old_la_code,breakdown,Not disadvantaged,data_type,Percentage,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_ALL_TOT_LA,AllDest_Tot_LA_Previous_Num,All Destinations,AllDest,Total,Tot,EES,0,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,overall,double,number,old_la_code,breakdown,Total,data_type,Number of pupils,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_ALL_TOT_PC_LA,AllDest_Tot_LA_Previous_Pct,All Destinations,AllDest,Total,Tot,EES,1,1,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,overall,double,percentage,old_la_code,breakdown,Total,data_type,Percentage,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_EDU_BOY_LA,Education_Boy_LA_Previous_Num,All Education,Education,Boys,Boy,EES,0,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,education,double,number,old_la_code,breakdown,Male,data_type,Number of pupils,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_EDU_BOY_PC_LA,Education_Boy_LA_Previous_Pct,All Education,Education,Boys,Boy,EES,1,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,education,double,percentage,old_la_code,breakdown,Male,data_type,Percentage,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_EDU_DIS_LA,Education_Dis_LA_Previous_Num,All Education,Education,Disadvantaged,Dis,EES,0,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,education,double,number,old_la_code,breakdown,Disadvantaged,data_type,Number of pupils,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_EDU_DIS_PC_LA,Education_Dis_LA_Previous_Pct,All Education,Education,Disadvantaged,Dis,EES,1,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,education,double,percentage,old_la_code,breakdown,Disadvantaged,data_type,Percentage,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_EDU_GRL_LA,Education_Grl_LA_Previous_Num,All Education,Education,Girls,Grl,EES,0,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,education,double,number,old_la_code,breakdown,Female,data_type,Number of pupils,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_EDU_GRL_PC_LA,Education_Grl_LA_Previous_Pct,All Education,Education,Girls,Grl,EES,1,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,education,double,percentage,old_la_code,breakdown,Female,data_type,Percentage,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_EDU_NDS_LA,Education_NDi_LA_Previous_Num,All Education,Education,Not disadvantaged,NDi,EES,0,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,education,double,number,old_la_code,breakdown,Not disadvantaged,data_type,Number of pupils,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_EDU_NDS_PC_LA,Education_NDi_LA_Previous_Pct,All Education,Education,Not disadvantaged,NDi,EES,1,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,education,double,percentage,old_la_code,breakdown,Not disadvantaged,data_type,Percentage,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_EDU_TOT_LA,Education_Tot_LA_Previous_Num,All Education,Education,Total,Tot,EES,0,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,education,double,number,old_la_code,breakdown,Total,data_type,Number of pupils,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_EDU_TOT_PC_LA,Education_Tot_LA_Previous_Pct,All Education,Education,Total,Tot,EES,1,1,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,education,double,percentage,old_la_code,breakdown,Total,data_type,Percentage,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_EMP_BOY_LA,Employment_Boy_LA_Previous_Num,All Employment,Employment,Boys,Boy,EES,0,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,all_work,double,number,old_la_code,breakdown,Male,data_type,Number of pupils,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_EMP_BOY_PC_LA,Employment_Boy_LA_Previous_Pct,All Employment,Employment,Boys,Boy,EES,1,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,all_work,double,percentage,old_la_code,breakdown,Male,data_type,Percentage,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_EMP_DIS_LA,Employment_Dis_LA_Previous_Num,All Employment,Employment,Disadvantaged,Dis,EES,0,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,all_work,double,number,old_la_code,breakdown,Disadvantaged,data_type,Number of pupils,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_EMP_DIS_PC_LA,Employment_Dis_LA_Previous_Pct,All Employment,Employment,Disadvantaged,Dis,EES,1,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,all_work,double,percentage,old_la_code,breakdown,Disadvantaged,data_type,Percentage,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_EMP_GRL_LA,Employment_Grl_LA_Previous_Num,All Employment,Employment,Girls,Grl,EES,0,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,all_work,double,number,old_la_code,breakdown,Female,data_type,Number of pupils,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_EMP_GRL_PC_LA,Employment_Grl_LA_Previous_Pct,All Employment,Employment,Girls,Grl,EES,1,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,all_work,double,percentage,old_la_code,breakdown,Female,data_type,Percentage,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_EMP_NDS_LA,Employment_NDi_LA_Previous_Num,All Employment,Employment,Not disadvantaged,NDi,EES,0,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,all_work,double,number,old_la_code,breakdown,Not disadvantaged,data_type,Number of pupils,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_EMP_NDS_PC_LA,Employment_NDi_LA_Previous_Pct,All Employment,Employment,Not disadvantaged,NDi,EES,1,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,all_work,double,percentage,old_la_code,breakdown,Not disadvantaged,data_type,Percentage,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_EMP_TOT_LA,Employment_Tot_LA_Previous_Num,All Employment,Employment,Total,Tot,EES,0,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,all_work,double,number,old_la_code,breakdown,Total,data_type,Number of pupils,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_EMP_TOT_PC_LA,Employment_Tot_LA_Previous_Pct,All Employment,Employment,Total,Tot,EES,1,1,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,all_work,double,percentage,old_la_code,breakdown,Total,data_type,Percentage,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_APP_BOY_LA,Apprentice_Boy_LA_Previous_Num,Apprenticeship,Apprentice,Boys,Boy,EES,0,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,appren,double,number,old_la_code,breakdown,Male,data_type,Number of pupils,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_APP_BOY_PC_LA,Apprentice_Boy_LA_Previous_Pct,Apprenticeship,Apprentice,Boys,Boy,EES,0,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,appren,double,percentage,old_la_code,breakdown,Male,data_type,Percentage,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_APP_DIS_LA,Apprentice_Dis_LA_Previous_Num,Apprenticeship,Apprentice,Disadvantaged,Dis,EES,0,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,appren,double,number,old_la_code,breakdown,Disadvantaged,data_type,Number of pupils,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_APP_DIS_PC_LA,Apprentice_Dis_LA_Previous_Pct,Apprenticeship,Apprentice,Disadvantaged,Dis,EES,0,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,appren,double,percentage,old_la_code,breakdown,Disadvantaged,data_type,Percentage,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_APP_GRL_LA,Apprentice_Grl_LA_Previous_Num,Apprenticeship,Apprentice,Girls,Grl,EES,0,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,appren,double,number,old_la_code,breakdown,Female,data_type,Number of pupils,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_APP_GRL_PC_LA,Apprentice_Grl_LA_Previous_Pct,Apprenticeship,Apprentice,Girls,Grl,EES,0,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,appren,double,percentage,old_la_code,breakdown,Female,data_type,Percentage,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_APP_NDS_LA,Apprentice_NDi_LA_Previous_Num,Apprenticeship,Apprentice,Not disadvantaged,NDi,EES,0,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,appren,double,number,old_la_code,breakdown,Not disadvantaged,data_type,Number of pupils,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_APP_NDS_PC_LA,Apprentice_NDi_LA_Previous_Pct,Apprenticeship,Apprentice,Not disadvantaged,NDi,EES,0,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,appren,double,percentage,old_la_code,breakdown,Not disadvantaged,data_type,Percentage,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_APP_TOT_LA,Apprentice_Tot_LA_Previous_Num,Apprenticeship,Apprentice,Total,Tot,EES,0,0,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,appren,double,number,old_la_code,breakdown,Total,data_type,Number of pupils,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,22_KS4D_EDU_APP_TOT_PC_LA,Apprentice_Tot_LA_Previous_Pct,Apprenticeship,Apprentice,Total,Tot,EES,0,1,KS4_Destinations,Destinations,2022-2023,Previous,ks4_dm_ud_202223_la_rev,appren,double,percentage,old_la_code,breakdown,Total,data_type,Percentage,institution_group,State-funded mainstream & special schools,time_period,202223,,,,,,,
LA,21_KS4D_EDU_ALL_BOY_LA,AllDest_Boy_LA_Previous2_Num,All Destinations,AllDest,Boys,Boy,EES,0,0,KS4_Destinations,Destinations,2021-2022,Previous2,ks4_dm_ud_202122_la_rev,overall,double,number,old_la_code,breakdown,Male,data_type,Number of pupils,institution_group,State-funded mainstream & special schools,time_period,202122,,,,,,,
LA,21_KS4D_EDU_ALL_BOY_PC_LA,AllDest_Boy_LA_Previous2_Pct,All Destinations,AllDest,Boys,Boy,EES,1,0,KS4_Destinations,Destinations,2021-2022,Previous2,ks4_dm_ud_202122_la_rev,overall,double,percentage,old_la_code,breakdown,Male,data_type,Percentage,institution_group,State-funded mainstream & special schools,time_period,202122,,,,,,,
LA,21_KS4D_EDU_ALL_DIS_LA,AllDest_Dis_LA_Previous2_Num,All Destinations,AllDest,Disadvantaged,Dis,EES,0,0,KS4_Destinations,Destinations,2021-2022,Previous2,ks4_dm_ud_202122_la_rev,overall,double,number,old_la_code,breakdown,Disadvantaged,data_type,Number of pupils,institution_group,State-funded mainstream & special schools,time_period,202122,,,,,,,
LA,21_KS4D_EDU_ALL_DIS_PC_LA,AllDest_Dis_LA_Previous2_Pct,All Destinations,AllDest,Disadvantaged,Dis,EES,1,0,KS4_Destinations,Destinations,2021-2022,Previous2,ks4_dm_ud_202122_la_rev,overall,double,percentage,old_la_code,breakdown,Disadvantaged,data_type,Percentage,institution_group,State-funded mainstream & special schools,time_period,202122,,,,,,,
LA,21_KS4D_EDU_ALL_GRL_LA,AllDest_Grl_LA_Previous2_Num,All Destinations,AllDest,Girls,Grl,EES,0,0,KS4_Destinations,Destinations,2021-2022,Previous2,ks4_dm_ud_202122_la_rev,overall,double,number,old_la_code,breakdown,Female,data_type,Number of pupils,institution_group,State-funded mainstream & special schools,time_period,202122,,,,,,,
LA,21_KS4D_EDU_ALL_GRL_PC_LA,AllDest_Grl_LA_Previous2_Pct,All Destinations,AllDest,Girls,Grl,EES,1,0,KS4_Destinations,Destinations,2021-2022,Previous2,ks4_dm_ud_202122_la_rev,overall,double,percentage,old_la_code,breakdown,Female,data_type,Percentage,institution_group,State-funded mainstream & special schools,time_period,202122,,,,,,,
LA,21_KS4D_EDU_ALL_NDS_LA,AllDest_NDi_LA_Previous2_Num,All Destinations,AllDest,Not disadvantaged,NDi,EES,0,0,KS4_Destinations,Destinations,2021-2022,Previous2,ks4_dm_ud_202122_la_rev,overall,double,number,old_la_code,breakdown,Not disadvantaged,data_type,Number of pupils,institution_group,State-funded mainstream & special schools,time_period,202122,,,,,,,
LA,21_KS4D_EDU_ALL_NDS_PC_LA,AllDest_NDi_LA_Previous2_Pct,All Destinations,AllDest,Not disadvantaged,NDi,EES,1,0,KS4_Destinations,Destinations,2021-2022,Previous2,ks4_dm_ud_202122_la_rev,overall,double,percentage,old_la_code,breakdown,Not disadvantaged,data_type,Percentage,institution_group,State-funded mainstream & special schools,time_period,202122,,,,,,,
LA,21_KS4D_EDU_ALL_TOT_LA,AllDest_Tot_LA_Previous2_Num,All Destinations,AllDest,Total,Tot,EES,0,0,KS4_Destinations,Destinations,2021-2022,Previous2,ks4_dm_ud_202122_la_rev,overall,double,number,old_la_code,breakdown,Total,data_type,Number of pupils,institution_group,State-funded mainstream & special schools,time_period,202122,,,,,,,
LA,21_KS4D_EDU_ALL_TOT_PC_LA,AllDest_Tot_LA_Previous2_Pct,All Destinations,AllDest,Total,Tot,EES,1,1,KS4_Destinations,Destinations,2021-2022,Previous2,ks4_dm_ud_202122_la_rev,overall,double,percentage,old_la_code,breakdown,Total,data_type,Percentage,institution_group,State-funded mainstream & special schools,time_period,202122,,,,,,,
